#Generated by the fillatoms program

#Input file to regenerate this configuration:
#   0.000    0.000    0.000   70.000   70.000   70.000
#   10    0.800 1470581887 1    0.300
#   3.5238700003      0.0000000000      0.0000000000
#   0.0000000000      3.5238700003      0.0000000000
#   0.0000000000      0.0000000000      3.5238700003
#4
# 0 1    0.0000000000    0.0000000000    0.0000000000 ni
# 1 1    0.0000000000    1.7619349975    1.7619349975 ni
# 2 1    1.7619349975    0.0000000000    1.7619349975 ni
# 3 1    1.7619349975    1.7619349975    0.0000000000 ni

30971 atoms
1 atom types
  0.0000000000  70.0000000000 xlo xhi
  0.0000000000  70.0000000000 ylo yhi
  0.0000000000  70.0000000000 zlo zhi

Atoms # atomic

      1      1    1.78080071   55.24554197    1.76271104
      2      1    0.28097677   59.97602862    6.10262273
      3      1    0.05371704   58.00191928    4.59926807
      4      1    0.88150899   59.36476764    2.68452665
      5      1    0.65424926   57.39065830    1.18117199
      6      1    1.63478795   59.80502163    8.18751644
      7      1    2.23532018   59.19376065    4.76942036
      8      1    2.00806044   57.21965131    3.26606570
      9      1    4.18966358   58.41149268    3.43621799
     10      1    2.83585240   58.58249966    1.35132427
     11      1    3.96240385   56.43738334    1.93286333
     12      1    4.79019580   57.80023169    0.01812190
     13      1    1.70930095   60.72761599    0.76978522
     14      1    3.06311213   60.55660901    2.85467893
     15      1    5.01745553   59.77434103    1.52147656
     16      1    6.37126672   59.60333405    3.60637027
     17      1    6.97179894   58.99207306    0.18827419
     18      1   20.45344367   32.77193117    6.18816798
     19      1   19.56187899   32.22813937    8.45051914
     20      1   21.97786294   31.88336135    7.94754840
     21      1   20.47672426   29.91859050    8.25591187
     22      1   21.36828894   30.46238229    5.99356070
     23      1   22.89270821   29.57381248    7.75294112
     24      1   22.28313421   28.15283341    5.79895343
     25      1   21.39156953   27.60904161    8.06130459
     26      1   23.19797948   25.84328453    5.60434615
     27      1   15.59819518   36.31482788    5.12636558
     28      1   15.62147577   33.46148721    7.19410947
     29      1   14.72991110   32.91769541    9.45646064
     30      1   17.14589504   32.57291739    8.95348989
     31      1   15.64475637   30.60814654    9.26185336
     32      1   16.48975986   36.85861967    2.86401441
     33      1   17.40460512   34.54907079    2.66940714
     34      1   16.51304045   34.00527900    4.93175830
     35      1   18.92902439   33.66050098    4.42878756
     36      1   18.03745972   33.11670919    6.69113872
     37      1   17.42788572   31.69573012    4.73715103
     38      1   16.53632104   31.15193832    6.99950219
     39      1   18.95230499   30.80716031    6.49653145
     40      1   18.06074031   30.26336851    8.75888261
     41      1   17.45116631   28.84238945    6.80489492
     42      1   16.55960164   28.29859765    9.06724609
     43      1   18.97558558   27.95381963    8.56427534
     44      1   17.47444691   25.98904878    8.87263881
     45      1   18.31945040   32.23952191    2.47479986
     46      1   19.84386967   31.35095210    4.23418028
     47      1   19.23429567   29.92997303    2.28019259
     48      1   18.34273099   29.38618124    4.54254375
     49      1   20.75871494   29.04140322    4.03957301
     50      1   19.86715026   28.49761143    6.30192417
     51      1   19.25757626   27.07663236    4.34793648
     52      1   18.36601159   26.53284057    6.61028764
