CELL_VECTORS
    132.28082695      0.00000000      0.00000000
      0.00000000    132.28082695      0.00000000
      0.00000000      0.00000000    132.28082695
NUM_ATOM_SITES
16922
NUM_TYPE_X_Y_Z_ELEM
   44     1        15.16974433        33.39659248         5.30491449 si
   45     1        19.79152927        26.25192115         5.31040176 si
   46     1        15.56756833        26.28237881         3.93031047 si
   47     1        13.32014354        29.43678974         6.10888957 si
   48     1         9.09618140        29.46724872         4.72879828 si
   49     1        13.71796622        22.32257739         4.73428542 si
   50     1         9.49400462        22.35303637         3.35419413 si
   51     1         8.69835806        36.58146107         6.10340230 si
   52     1        10.42102442        41.37711197         0.93678198 si
   53     1        15.04280897        34.23244196         0.94226918 si
   54     1         8.57142283        37.41731055         1.74075695 si
   55     1         4.34746123        37.44776953         0.36066571 si
   56     1         8.96924618        30.30309820         0.36615293 si
   57     1         3.94963789        44.56198188         1.73526981 si
   58     1        12.52005856         9.57686413        12.88894706 si
   59     1        12.91788177         2.46265178        11.51434305 si
   60     1        10.67045698         5.61706245        13.69292149 si
   61     1         6.44649538         5.64752104        12.31283086 si
   62     1        12.79094655         3.29850139         7.15169769 si
   63     1         8.56698495         3.32895998         5.77160640 si
   64     1         5.65084882        19.87594560        15.06203863 si
   65     1        10.27263364        12.73127480        15.06752564 si
   66     1         6.04867203        12.76173339        13.68743448 si
   67     1        11.99529999        17.52692649         9.90090586 si
   68     1         7.77133839        17.55738547         8.52081457 si
   69     1        12.39312321        10.41271387         8.52630171 si
   70     1         8.16916160        10.44317246         7.14621042 si
   71     1         5.92173681        13.59758273         9.32478953 si
   72     1         1.69777507        13.62804171         7.94469824 si
   73     1         6.31956002         6.48337064         7.95018551 si
   74     1         2.09559842         6.51382923         6.57009422 si
   75     1         8.04222638        11.27902207         2.78356520 si
   76     1         3.81826464        11.30948065         1.40347391 si
   77     1         8.44004959         4.16480972         1.40896105 si
   78     1         4.21608798         4.19526830         0.02886980 si
   79     1         1.96866319         7.34967897         2.20744887 si
   80     1         2.36648640         0.23546654         0.83284481 si
   81     1        11.59747678        24.64113884        11.27550988 si
   82     1         7.37351505        24.67159782         9.89541859 si
   83     1         5.12609025        27.82600743        12.07399769 si
   84     1         0.90212860        27.85646641        10.69390640 si
   85     1         5.52391347        20.71179508        10.69939368 si
   86     1         1.29995186        20.74225406         9.31930239 si
   87     1         7.24657982        25.50744730         5.53277324 si
   88     1         3.02261822        25.53790496         4.15268195 si
   89     1         7.64440303        18.39323495         4.15816922 si
   90     1         3.42044143        18.42369261         2.77807793 si
   91     1         1.17301660        21.57810354         4.95665703 si
   92     1         1.57083985        14.46389119         3.58205288 si
   93     1         2.22697166        39.76632966         6.90189012 si
   94     1         6.84875661        32.62165965         6.90737739 si
   95     1         2.62479488        32.65211731         5.52728610 si
   96     1         0.37737007        35.80652824         7.70586507 si
   97     1         0.77519333        28.69231589         6.33126105 si
   98     1         2.49785965        33.48796811         1.16464073 si
   99     1         2.10003631        40.60218046         2.53924476 si
  100     1         4.32600568         7.96608196        18.85405505 si
  101     1         4.59689380         1.68771922        13.11680581 si
  102     1         0.37293210         1.71817780        11.73671452 si
  103     1         3.92818247        15.08029471        20.22865920 si
  104     1         2.07858088        11.12049262        21.03263429 si
  105     1         3.80124724        15.91614418        15.86601372 si
  106     1         4.19907045         8.80193157        14.49140957 si
  107     1         0.24599685         2.55402754         7.37406917 si
  108     1         3.40342390        23.03035653        17.24061787 si
  109     1         7.07383760       105.75184493        67.47650539 si
  110     1         0.71138010       110.87533799        69.85898493 si
  111     1         2.61760740       111.24686853        65.86202451 si
  112     1         6.02862197       114.08465472        66.10571357 si
  113     1         7.93484940       114.45618526        62.10875314 si
  114     1         3.47861920       119.95120754        60.49427094 si
  115     1         8.79586107       123.16052427        56.74099957 si
  116     1         0.68231443       104.42844405        64.30525114 si
  117     1         2.15803589       100.44780443        62.99216683 si
  118     1         4.06426333       100.81933497        58.99520508 si
  119     1         4.09332900       107.26623023        64.54894020 si
  120     1         5.99955630       107.63776078        60.55197977 si
  121     1         1.54332610       113.13278305        58.93749757 si
  122     1         3.01904756       109.15214475        57.62441326 si
  123     1         4.92527500       109.52367530        53.62745284 si
  124     1         4.95434066       115.97056924        59.18118663 si
  125     1         6.86056797       116.34209978        55.18422620 si
  126     1         0.46904480       115.01869890        52.01297196 si
  127     1         0.49811046       121.46559284        57.56670575 si
  128     1         2.40433777       121.83712338        53.56974532 si
  129     1         3.88005936       117.85648376        52.25666102 si
  130     1         5.78628667       118.22801431        48.25970059 si
  131     1         5.81535233       124.67490825        53.81343439 si
  132     1         7.72157977       125.04643879        49.81647396 si
  133     1         1.33005647       123.72303790        46.64521839 si
  134     1         1.35912213       130.16993184        52.19895351 si
  135     1         3.26534957       130.54146239        48.20199308 si
  136     1         4.74107103       126.56082277        46.88890877 si
  137     1         6.64729833       126.93235331        42.89194702 si
  138     1         0.28484083       132.05584636        45.27442657 si
  139     1         2.12897022        94.00091049        57.43843171 si
  140     1         1.05468892        95.88682633        50.51390610 si
  141     1         1.08375459       102.33372027        56.06763990 si
  142     1         2.98998189       102.70525081        52.07067947 si
  143     1         0.00947325       104.21963479        49.14311428 si
  144     1         1.91570059       104.59116534        45.14615385 si
  145     1         1.94476626       111.03805928        50.69988765 si
  146     1         3.85099369       111.40958982        46.70292722 si
  147     1         0.87048496       112.92397380        43.77536071 si
  148     1         2.77671226       113.29550434        39.77840029 si
  149     1         2.80577793       119.74239828        45.33213408 si
  150     1         4.71200536       120.11392883        41.33517365 si
  151     1         0.25577516       125.60895242        39.72069278 si
  152     1         1.73149663       121.62831280        38.40760847 si
  153     1         3.63772406       121.99984467        34.41064804 si
  154     1         3.66678973       128.44673861        39.96438184 si
  155     1         5.57301703       128.81826916        35.96742141 si
  156     1         2.59250830       130.33265313        33.03985622 si
  157     1         4.49873573       130.70418368        29.04289580 si
  158     1         0.84141928       106.47707986        38.22162692 si
  159     1         1.70243096       115.18141886        32.85387467 si
  160     1         0.62814965       117.06733471        25.92934774 si
  161     1         0.65721533       123.51422865        31.48308286 si
  162     1         2.56344263       123.88575919        27.48612243 si
  163     1         1.48916133       125.77167372        20.56159549 si
  164     1         1.51822700       132.21856766        26.11532929 si
  165     1         0.41488002       127.65758824        13.63706988 si
  166     1         8.52049353        95.32431270        60.60968728 si
  167     1         8.54955920       101.77120664        66.16342108 si
  168     1        10.45578650       102.14273718        62.16646065 si
  169     1         7.47527776       103.65712116        59.23889547 si
  170     1         9.38150520       104.02865170        55.24193371 si
  171     1         9.41057086       110.47554564        60.79566883 si
  172     1        11.31679817       110.84707619        56.79870841 si
  173     1        12.79251976       106.86643789        55.48562410 si
  174     1        14.69874654       107.23796843        51.48866367 si
  175     1         8.33628956       112.36146016        53.87114190 si
  176     1        10.24251687       112.73299071        49.87418147 si
  177     1        10.27158253       119.17988597        55.42791527 si
  178     1        12.17780984       119.55141652        51.43095484 si
  179     1        13.65353090       115.57077690        50.11787053 si
  180     1        15.55975847       115.94230744        46.12091010 si
  181     1         9.19730123       121.06580049        48.50338965 si
  182     1        11.10352853       121.43733104        44.50642922 si
  183     1        11.13259420       127.88422498        50.06016302 si
  184     1        13.03882164       128.25575552        46.06320259 si
  185     1        14.51454284       124.27511590        44.75011829 si
  186     1        16.42077040       124.64664645        40.75315786 si
  187     1        10.05831290       129.77013950        43.13563741 si
  188     1        11.96454020       130.14167004        39.13867566 si
  189     1         3.60469169        90.02027219        56.12534741 si
  190     1         5.51091912        90.39180273        52.12838698 si
  191     1         5.53998479        96.83869667        57.68212210 si
  192     1         7.44621209        97.21022722        53.68516035 si
  193     1         8.92193369        93.22958760        52.37207604 si
  194     1        10.82816099        93.60111814        48.37511561 si
  195     1        10.85722666       100.04801340        53.92885073 si
  196     1        12.76345396       100.41954395        49.93188898 si
  197     1         4.46570349        98.72461119        50.75759516 si
  198     1         6.37193079        99.09614174        46.76063473 si
  199     1         6.40099646       105.54303568        52.31436853 si
  200     1         8.30722389       105.91456622        48.31740810 si
  201     1         9.78294536       101.93392793        47.00432380 si
  202     1        11.68917266       102.30545847        43.00736337 si
  203     1        11.71823833       108.75235241        48.56109716 si
  204     1        13.62446616       109.12388296        44.56413674 si
  205     1         5.32671516       107.42895020        45.38984292 si
  206     1         7.23294246       107.80048207        41.39288249 si
  207     1         7.26200813       114.24737601        46.94661628 si
  208     1         9.16823556       114.61890655        42.94965586 si
  209     1        10.64395703       110.63826693        41.63657155 si
  210     1        12.55018433       111.00979748        37.63961112 si
  211     1        12.57925013       117.45669142        43.19334492 si
  212     1        14.48547677       117.82822196        39.19638449 si
  213     1         6.18772683       116.13329053        40.02208935 si
  214     1         8.09395426       116.50482107        36.02512892 si
  215     1         8.12301993       122.95171502        41.57886404 si
  216     1        10.02924723       123.32324556        37.58190229 si
  217     1        11.50496870       119.34260594        36.26881798 si
  218     1        13.41119640       119.71413648        32.27185755 si
  219     1        13.44026114       126.16103175        37.82559267 si
  220     1        15.34648871       126.53256229        33.82863092 si
  221     1         7.04873850       124.83762954        34.65433710 si
  222     1         8.95496593       125.20916008        30.65737667 si
  223     1         8.98403160       131.65605402        36.21111047 si
  224     1        10.89025890       132.02758457        32.21415004 si
  225     1        12.36598050       128.04694627        30.90106574 si
  226     1        14.27220833       128.41847681        26.90410531 si
  227     1         3.57562602        83.57337825        50.57161361 si
  228     1         6.95757492        79.96426917        45.26156888 si
  229     1         6.98664059        86.41116311        50.81530267 si
  230     1         8.89286802        86.78269366        46.81834224 si
  231     1         0.59511738        85.08776222        47.64404843 si
  232     1         2.50134472        85.45929277        43.64708800 si
  233     1         2.53041039        91.90618671        49.20082179 si
  234     1         4.43663782        92.27771725        45.20386137 si
  235     1         5.91235929        88.29707763        43.89077706 si
  236     1         7.81858659        88.66860950        39.89381663 si
  237     1         7.84765226        95.11550344        45.44755043 si
  238     1         9.75387969        95.48703399        41.45059000 si
  239     1         1.45612909        93.79210123        42.27629618 si
  240     1         3.36235639        94.16363178        38.27933443 si
  241     1         3.39142206       100.61052572        43.83306955 si
  242     1         5.29764949       100.98205626        39.83610912 si
  243     1         6.77337096        97.00141796        38.52302481 si
  244     1         8.67959839        97.37294851        34.52606306 si
  245     1         8.70866406       103.81984245        40.07979818 si
  246     1        10.61489136       104.19137299        36.08283775 si
  247     1         2.31714076       102.49644024        36.90854261 si
  248     1         4.22336819       102.86797211        32.91158218 si
  249     1         4.25243386       109.31486605        38.46531598 si
  250     1         6.15866116       109.68639659        34.46835555 si
  251     1         7.63438263       105.70575697        33.15527125 si
  252     1         9.54061006       106.07728751        29.15831082 si
  253     1         9.56967573       112.52418145        34.71204461 si
  254     1        11.47590303       112.89571200        30.71508419 si
  255     1         3.17815243       111.20078057        31.54079037 si
  256     1         5.08437986       111.57231111        27.54382994 si
  257     1         5.11344553       118.01920505        33.09756374 si
  258     1         7.01967283       118.39073560        29.10060331 si
  259     1         8.49539443       114.41009598        27.78751900 si
  260     1        10.40162173       114.78162784        23.79055857 si
  261     1        10.43068740       121.22852178        29.34429237 si
  262     1        12.33691470       121.60005233        25.34733194 si
  263     1         4.03916423       119.90511957        26.17303812 si
  264     1         5.94539153       120.27665012        22.17607637 si
  265     1         5.97445720       126.72354406        27.72981149 si
  266     1         7.88068463       127.09507460        23.73285106 si
  267     1         9.35640610       123.11443631        22.41976676 si
  268     1        11.26263340       123.48596685        18.42280500 si
  269     1        11.29169907       129.93286079        23.97654012 si
  270     1        13.19792650       130.30439134        19.97957970 si
  271     1         4.90017590       128.60945990        20.80528455 si
  272     1         6.80640320       128.98099045        16.80832413 si
  273     1        10.21741777       131.81877531        17.05201319 si
  274     1        12.12364507       132.19030586        13.05505289 si
  275     1         0.56605171        78.64086828        42.09031463 si
  276     1         3.97706619        81.47865315        42.33400369 si
  277     1         5.88329362        81.85018369        38.33704326 si
  278     1         1.42706342        87.34520729        36.72256106 si
  279     1         2.90278489        83.36456767        35.40947675 si
  280     1         4.80901232        83.73609954        31.41251633 si
  281     1         4.83807799        90.18299348        36.96625145 si
  282     1         6.74430529        90.55452402        32.96928969 si
  283     1         0.35278208        89.23112181        29.79803545 si
  284     1         0.38184775        95.67801575        35.35176924 si
  285     1         2.28807509        96.04954630        31.35480882 si
  286     1         3.76379655        92.06890800        30.04172451 si
  287     1         5.67002399        92.44043855        26.04476408 si
  288     1         5.69908966        98.88733249        31.59849788 si
  289     1         7.60531696        99.25886303        27.60153745 si
  290     1         1.21379377        97.93546214        24.43028320 si
  291     1         1.24285946       104.38235608        29.98401700 si
  292     1         3.14908676       104.75388663        25.98705657 si
  293     1         4.62480836       100.77324701        24.67397226 si
  294     1         6.53103566       101.14477755        20.67701184 si
  295     1         6.56010133       107.59167149        26.23074563 si
  296     1         8.46632863       107.96320204        22.23378520 si
  297     1         0.16857812       106.26827060        23.05949006 si
  298     1         2.07480546       106.63980115        19.06252963 si
  299     1         2.10387113       113.08669509        24.61626343 si
  300     1         4.01009856       113.45822563        20.61930300 si
  301     1         5.48582003       109.47758734        19.30621870 si
  302     1         7.39204733       109.84911788        15.30925827 si
  303     1         7.42111300       116.29601182        20.86299339 si
  304     1         9.32734043       116.66754237        16.86603164 si
  305     1         1.02958981       114.97260961        17.69173782 si
  306     1         2.93581713       115.34414016        13.69477739 si
  307     1         2.96488280       121.79103410        19.24851119 si
  308     1         4.87111023       122.16256464        15.25155076 si
  309     1         6.34683170       118.18192634        13.93846645 si
  310     1         8.25305900       118.55345689         9.94150602 si
  311     1         8.28212480       125.00035083        15.49523982 si
  312     1        10.18835210       125.37188137        11.49827939 si
  313     1         1.89060150       123.67694994        12.32398518 si
  314     1         3.79682893       124.04848048         8.32702462 si
  315     1         3.82589460       130.49537442        13.88075894 si
  316     1         2.87371922        76.91767373        29.85574296 si
  317     1         1.79943792        78.80358958        22.93121735 si
  318     1         1.82850358        85.25048352        28.48495114 si
  319     1         3.73473089        85.62201406        24.48799071 si
  320     1         0.75422224        87.13639804        21.56042553 si
  321     1         2.66044958        87.50792858        17.56346378 si
  322     1         2.68951525        93.95482252        23.11719890 si
  323     1         4.59574269        94.32635307        19.12023847 si
  324     1         0.13951245        99.82137666        17.50575627 si
  325     1         1.61523395        95.84073704        16.19267196 si
  326     1         3.52146125        96.21226759        12.19571166 si
  327     1         3.55052692       102.65916153        17.74944533 si
  328     1         5.45675436       103.03069207        13.75248490 si
  329     1         1.00052414       108.52571567        12.13800376 si
  330     1         2.47624562       104.54507737        10.82491958 si
  331     1         4.38247306       104.91660792         6.82795902 si
  332     1         4.41153873       111.36350186        12.38169308 si
  333     1         6.31776603       111.73503240         8.38473252 si
  334     1         1.86153583       117.23005600         6.77025111 si
  335     1         3.33725729       113.24941638         5.45716694 si
  336     1         5.24348473       113.62094692         1.46020625 si
  337     1         5.27255040       120.06784086         7.01394044 si
  338     1         7.17877770       120.43937141         3.01697975 si
  339     1         0.72515656        80.68950410        16.00669041 si
  340     1         1.58616828        89.39384310        10.63893816 si
  341     1         0.51188693        91.27975763         3.71441202 si
  342     1         0.54095261        97.72665157         9.26814608 si
  343     1         2.44717995        98.09818343         5.27118552 si
  344     1         1.40196432       106.43099190         3.90039344 si
  345     1        15.10018710       105.14324334        43.25105243 si
  346     1        17.00641466       105.51477388        39.25409200 si
  347     1        17.03548073       111.96166782        44.80782580 si
  348     1        18.94170697       112.33319969        40.81086537 si
  349     1        15.96119903       113.84758367        37.88330018 si
  350     1        17.86742660       114.21911421        33.88633976 si
  351     1        17.89649134       120.66600815        39.44007355 si
  352     1        19.80271891       121.03753869        35.44311312 si
  353     1        16.82221097       122.55192267        32.51554662 si
  354     1        18.72843853       122.92345322        28.51858619 si
  355     1        10.36858949        82.80205536        45.50525794 si
  356     1        11.22960116        91.50639437        40.13750569 si
  357     1        13.13582846        91.87792491        36.14054526 si
  358     1        13.16489426        98.32481885        41.69427906 si
  359     1        15.07112103        98.69634940        37.69731863 si
  360     1        16.54684329        94.71571110        36.38423433 si
  361     1        18.45307086        95.08724164        32.38727390 si
  362     1        18.48213560       101.53413558        37.94100769 si
  363     1        12.09061283       100.21073337        34.76975345 si
  364     1        13.99684066       100.58226392        30.77279170 si
  365     1        14.02590540       107.02915918        36.32652682 si
  366     1        15.93213297       107.40068973        32.32956639 si
  367     1        17.40785523       103.42005011        31.01648208 si
  368     1        19.31408147       103.79158065        27.01952165 si
  369     1        19.34314754       110.23847459        32.57325545 si
  370     1        21.24937510       110.61000513        28.57629502 si
  371     1        12.95162450       108.91507370        29.40199988 si
  372     1        14.85785259       109.28660425        25.40503945 si
  373     1        14.88691734       115.73349819        30.95877325 si
  374     1        16.79314490       116.10502873        26.96181282 si
  375     1        18.26886584       112.12438911        25.64872851 si
  376     1        20.17509340       112.49591966        21.65176808 si
  377     1        20.20415947       118.94281492        27.20550188 si
  378     1        22.11038703       119.31434546        23.20854145 si
  379     1        13.81263564       117.61941271        24.03424763 si
  380     1        15.71886320       117.99094325        20.03728721 si
  381     1        15.74792927       124.43783719        25.59102100 si
  382     1        17.65415683       124.80936774        21.59406057 si
  383     1        19.12987777       120.82872944        20.28097627 si
  384     1        21.03610534       121.20025999        16.28401584 si
  385     1        21.06517140       127.64715393        21.83774964 si
  386     1        14.67364757       126.32375172        18.66649539 si
  387     1        16.57987514       126.69528358        14.66953496 si
  388     1        19.99088971       129.53306845        14.91322402 si
  389     1         7.35901509        77.86954540        37.02395896 si
  390     1         9.26524252        78.24107594        33.02699853 si
  391     1         9.29430819        84.68796988        38.58073232 si
  392     1        11.20053549        85.05950043        34.58377190 si
  393     1        12.67625695        81.07886081        33.27068759 si
  394     1        14.58248492        81.45039267        29.27372716 si
  395     1        14.61154966        87.89728661        34.82746096 si
  396     1        16.51777723        88.26881716        30.83050053 si
  397     1         8.22002675        86.57388440        31.65620539 si
  398     1        10.12625419        86.94541495        27.65924496 si
  399     1        10.15531986        93.39230889        33.21298008 si
  400     1        12.06154716        93.76383943        29.21601833 si
  401     1        13.53726929        89.78320114        27.90293402 si
  402     1        15.44349553        90.15473168        23.90597359 si
  403     1        15.47256159        96.60162562        29.45970871 si
  404     1        17.37878916        96.97315616        25.46274696 si
  405     1         9.08103856        95.27822341        26.28845314 si
  406     1        10.98726586        95.64975528        22.29149272 si
  407     1        11.01633153       102.09664922        27.84522651 si
  408     1        12.92255883       102.46817976        23.84826608 si
  409     1        14.39827990        98.48754014        22.53518178 si
  410     1        16.30450746        98.85907069        18.53822135 si
  411     1        16.33357353       105.30596463        24.09195515 si
  412     1        18.23980109       105.67749517        20.09499472 si
  413     1         9.94205023       103.98256374        20.92070090 si
  414     1        11.84827753       104.35409428        16.92374047 si
  415     1        11.87734320       110.80098822        22.47747427 si
  416     1        13.78357089       111.17251877        18.48051384 si
  417     1        15.25929183       107.19187915        17.16742953 si
  418     1        17.16551940       107.56341102        13.17046871 si
  419     1        17.19458546       114.01030496        18.72420290 si
  420     1        19.10081303       114.38183550        14.72724247 si
  421     1        10.80306190       112.68690275        15.55294733 si
  422     1        12.70928920       113.05843329        11.55598730 si
  423     1        12.73835487       119.50532723        17.10972202 si
  424     1        14.64458283       119.87685778        13.11276080 si
  425     1        16.12030377       115.89621948        11.79967663 si
  426     1        18.02653133       116.26775002         7.80271593 si
  427     1        18.05559740       122.71464396        13.35645066 si
  428     1        19.96182364       123.08617451         9.35948943 si
  429     1        11.66407357       121.39124308        10.18519522 si
  430     1        13.57030113       121.76277362         6.18823466 si
  431     1        13.59936720       128.20966756        11.74196872 si
  432     1        16.98131570       124.60055848         6.43192385 si
  433     1         6.28473378        79.75545992        30.09943202 si
  434     1         8.19096109        80.12699046        26.10247159 si
  435     1        11.60197565        82.96477665        26.34616065 si
  436     1        13.50820322        83.33630720        22.34920023 si
  437     1         5.21045248        81.64137444        23.17490641 si
  438     1         7.11667978        82.01290498        19.17794598 si
  439     1         7.14574545        88.45979893        24.73167978 si
  440     1         9.05197289        88.83132947        20.73471935 si
  441     1        10.52769435        84.85069117        19.42163504 si
  442     1        12.43392165        85.22222172        15.42467461 si
  443     1        12.46298732        91.66911566        20.97840841 si
  444     1        14.36921515        92.04064620        16.98144798 si
  445     1         6.07146415        90.34571477        17.80715416 si
  446     1         7.97769145        90.71724531        13.81019241 si
  447     1         8.00675712        97.16413925        19.36392753 si
  448     1         9.91298456        97.53566980        15.36696710 si
  449     1        11.38870602        93.55503018        14.05388280 si
  450     1        13.29493346        93.92656072        10.05692171 si
  451     1        13.32399952       100.37345466        15.61065616 si
  452     1        15.23022577       100.74498521        11.61369521 si
  453     1         6.93247582        99.05005378        12.43940099 si
  454     1         8.83870326        99.42158432         8.44244030 si
  455     1         8.86776893       105.86847826        13.99617396 si
  456     1        10.77399623       106.24000881         9.99921380 si
  457     1        12.24971769       102.25937051         8.68612962 si
  458     1        14.15594539       102.63090105         4.68916906 si
  459     1        14.18501013       109.07779499        10.24290313 si
  460     1        16.09123770       109.44932554         6.24594256 si
  461     1         7.79348749       107.75439278         7.07164822 si
  462     1         9.69971493       108.12592333         3.07468766 si
  463     1         9.72878060       114.57281727         8.62842172 si
  464     1        11.63500790       114.94434781         4.63146116 si
  465     1        13.11072936       110.96370951         3.31837685 si
  466     1        15.04602207       117.78213400         4.87515035 si
  467     1        16.95224963       118.15366454         0.87818980 si
  468     1         8.65449929       116.45873311         1.70389557 si
  469     1         8.59240125        78.03226669        17.86486167 si
  470     1        10.49862868        78.40379723        13.86790124 si
  471     1         2.20087808        76.70886448        14.69360610 si
  472     1         4.10710538        77.08039502        10.69664607 si
  473     1         4.13617105        83.52728896        16.25037947 si
  474     1         6.04239848        83.89881951        12.25341957 si
  475     1         7.51811995        79.91818121        10.94033527 si
  476     1         9.42434725        80.28971175         6.94337471 si
  477     1         9.45341305        86.73660569        12.49710877 si
  478     1        11.35964035        87.10813624         8.50014821 si
  479     1         3.06188975        85.41320481         9.32585399 si
  480     1         4.96811718        85.78473535         5.32889343 si
  481     1         4.99718285        92.23162929        10.88262749 si
  482     1         6.90341015        92.60315984         6.88566680 si
  483     1         8.37913162        88.62252022         5.57258262 si
  484     1        10.31442472        95.44094470         7.12935612 si
  485     1        12.22065202        95.81247525         3.13239556 si
  486     1         3.92290142        94.11754381         3.95810122 si
  487     1         5.85819452       100.93596830         5.51487472 si
  488     1         7.76442182       101.30749884         1.51791416 si
  489     1        11.17543639       104.14528503         1.76160348 si
  490     1         6.71920619       109.64030730         0.14712207 si
  491     1         1.12659674        78.59477900         7.76908049 si
  492     1        22.72509604       106.62936684        27.26321072 si
  493     1        24.63132360       107.00089738        23.26625029 si
  494     1        23.58610797       115.33370584        21.89545715 si
  495     1        25.49233554       115.70523639        17.89849672 si
  496     1        24.44711991       124.03804485        16.52770490 si
  497     1        26.35334747       124.40957539        12.53074434 si
  498     1        18.85451010        92.99251654        24.14966266 si
  499     1        20.76073766        93.36404709        20.15270223 si
  500     1        20.78980373        99.81094235        25.70643735 si
  501     1        22.69603129       100.18247290        21.70947560 si
  502     1        19.71552203       101.69685687        18.78191041 si
  503     1        21.62174960       102.06838742        14.78494998 si
  504     1        21.65081566       108.51528136        20.33868378 si
  505     1        23.55704323       108.88681190        16.34172335 si
  506     1        25.03276417       104.90617228        15.02863904 si
  507     1        26.93899173       105.27770283        11.03167875 si
  508     1        26.96805780       111.72459677        16.58541241 si
  509     1        28.87428404       112.09612864        12.58845212 si
  510     1        20.57653397       110.40119588        13.41415817 si
  511     1        22.48276153       110.77272643         9.41719734 si
  512     1        22.51182760       117.21962037        14.97093153 si
  513     1        24.41805384       117.59115091        10.97397084 si
  514     1        25.89377610       113.61051261         9.66088653 si
  515     1        27.80000367       113.98204316         5.66392597 si
  516     1        27.82906841       120.42893710        11.21766004 si
  517     1        29.73529597       120.80046764         7.22069947 si
  518     1        21.43754590       119.10553489         8.04640526 si
  519     1        23.34377347       119.47706543         4.04944470 si
  520     1        23.37283821       125.92396069         9.60317876 si
  521     1        25.27906577       126.29549124         5.60621820 si
  522     1        26.75478803       122.31485162         4.29313389 si
  523     1        14.98392416        79.35566758        21.03611592 si
  524     1        16.89015172        79.72719812        17.03915549 si
  525     1        16.91921779        86.17409206        22.59288929 si
  526     1        18.82544535        86.54562260        18.59592886 si
  527     1        20.30116629        82.56498431        17.28284455 si
  528     1        15.84493609        88.06000658        15.66836367 si
  529     1        17.75116366        88.43153845        11.67140311 si
  530     1        17.78022972        94.87843239        17.22513704 si
  531     1        19.68645597        95.24996293        13.22817661 si
  532     1        21.16217823        91.26932331        11.91509231 si
  533     1        23.06840579        91.64085386         7.91813175 si
  534     1        23.09747053        98.08774780        13.47186568 si
  535     1        25.00369810        98.45927834         9.47490525 si
  536     1        16.70594803        96.76434691        10.30061090 si
  537     1        18.61217559        97.13587746         6.30365034 si
  538     1        18.64124033       103.58277140        11.85738440 si
  539     1        20.54746790       103.95430194         7.86042384 si
  540     1        22.02319016        99.97366232         6.54733967 si
  541     1        23.95848247       106.79208813         8.10411317 si
  542     1        25.86471003       107.16361867         4.10715247 si
  543     1        17.56695996       105.46868592         4.93285826 si
  544     1        19.50225227       112.28711040         6.48963176 si
  545     1        21.40847983       112.65864095         2.49267120 si
  546     1        24.81949440       115.49642713         2.73636039 si
  547     1        20.36326420       120.99145073         1.12187906 si
  548     1        13.90964378        81.24158210        14.11159031 si
  549     1        15.81587002        81.61311264        10.11462961 si
  550     1        17.29159228        77.63247434         8.80154531 si
  551     1        19.22688459        84.45089883        10.35831881 si
