NUM_TYPES 1
 TOTAL OR SPIN_UP
   16
 -.1337080128E+01 0.1500000000E+00 0.170187E-01 0.227150E-01 0.000000E+00
 0.3016270066E+00 0.4275811081E+00 0.181719E+00 0.140347E+00 0.000000E+00
 -.5477644569E+01 0.1218837360E+01 -.409820E+00 -.292821E+00 0.000000E+00
 -.6466911179E+01 0.3474345527E+01 0.675989E+01 0.120549E+00 0.000000E+00
 -.2023660084E+02 0.9903763402E+01 0.175775E+02 0.982438E+00 0.000000E+00
 0.4506656769E+02 0.2823108087E+02 -.109001E+02 -.134149E+01 0.000000E+00
 0.7463942856E+01 0.8047384560E+02 0.138870E+03 0.763466E+00 0.000000E+00
 0.1726483030E+02 0.2293939738E+03 0.413506E+03 0.198142E+01 0.000000E+00
 -.8541407692E+01 0.6538968635E+03 0.416227E+03 0.264353E+01 0.000000E+00
 0.1615931860E+02 0.1863959637E+04 0.316878E+03 0.988618E+00 0.000000E+00
 -.1774616674E+02 0.5313292846E+04 0.181652E+03 0.165488E+01 0.000000E+00
 0.2357714366E+02 0.1514575762E+05 0.133942E+03 -.298251E+00 0.000000E+00
 -.2834442487E+02 0.4317359884E+05 0.522486E+02 0.144891E+01 0.000000E+00
 0.3389790212E+02 0.1230681015E+06 0.588175E+02 -.114556E+01 0.000000E+00
 -.3471359210E+02 0.3508106349E+06 0.198526E+02 0.159523E+01 0.000000E+00
 0.2320468663E+02 0.1000000000E+07 0.373713E+01 -.982217E+00 0.000000E+00
 SPIN_DN
   16
 -.1337080128E+01 0.1500000000E+00 0.170187E-01 0.227150E-01 0.000000E+00
 0.3016270066E+00 0.4275811081E+00 0.181719E+00 0.140347E+00 0.000000E+00
 -.5477644569E+01 0.1218837360E+01 -.409820E+00 -.292821E+00 0.000000E+00
 -.6466911179E+01 0.3474345527E+01 0.675989E+01 0.120549E+00 0.000000E+00
 -.2023660084E+02 0.9903763402E+01 0.175775E+02 0.982438E+00 0.000000E+00
 0.4506656769E+02 0.2823108087E+02 -.109001E+02 -.134149E+01 0.000000E+00
 0.7463942856E+01 0.8047384560E+02 0.138870E+03 0.763466E+00 0.000000E+00
 0.1726483030E+02 0.2293939738E+03 0.413506E+03 0.198142E+01 0.000000E+00
 -.8541407692E+01 0.6538968635E+03 0.416227E+03 0.264353E+01 0.000000E+00
 0.1615931860E+02 0.1863959637E+04 0.316878E+03 0.988618E+00 0.000000E+00
 -.1774616674E+02 0.5313292846E+04 0.181652E+03 0.165488E+01 0.000000E+00
 0.2357714366E+02 0.1514575762E+05 0.133942E+03 -.298251E+00 0.000000E+00
 -.2834442487E+02 0.4317359884E+05 0.522486E+02 0.144891E+01 0.000000E+00
 0.3389790212E+02 0.1230681015E+06 0.588175E+02 -.114556E+01 0.000000E+00
 -.3471359210E+02 0.3508106349E+06 0.198526E+02 0.159523E+01 0.000000E+00
 0.2320468663E+02 0.1000000000E+07 0.373713E+01 -.982217E+00 0.000000E+00
